Date,AMBEV,ODONTPREV,VIVO,PETROBRAS,B.BRASIL,BOVA
2015-12-30,17.850000381469727,9.449999809265137,21.0,6.699999809265137,14.739999771118164,42.130001068115234
2016-01-04,17.209999084472656,9.010000228881836,19.520000457763672,6.869999885559082,14.239999771118164,41.099998474121094
2016-01-05,17.479999542236328,9.390000343322754,19.610000610351562,6.679999828338623,14.289999961853027,41.18000030517578
2016-01-06,17.309999465942383,9.5,19.309999465942383,6.400000095367432,14.289999961853027,40.5
2016-01-07,16.850000381469727,9.239999771118164,19.239999771118164,6.260000228881836,13.949999809265137,39.470001220703125
2016-01-08,17.06999969482422,9.279999732971191,18.700000762939453,6.269999980926514,13.949999809265137,39.34000015258789
2016-01-11,16.799999237060547,9.300000190734863,18.56999969482422,6.090000152587891,13.550000190734863,38.720001220703125
2016-01-12,16.979999542236328,9.180000305175781,18.850000381469727,5.53000020980835,13.079999923706055,38.380001068115234
2016-01-13,16.829999923706055,9.100000381469727,18.200000762939453,5.269999980926514,12.84000015258789,37.75
2016-01-14,16.850000381469727,9.199999809265137,18.719999313354492,5.690000057220459,13.5600004196167,38.27000045776367
2016-01-15,16.59000015258789,9.199999809265137,18.34000015258789,5.170000076293945,13.039999961853027,37.47999954223633
2016-01-19,16.75,9.100000381469727,18.3700008392334,4.659999847412109,12.84000015258789,36.849998474121094
2016-01-20,16.540000915527344,9.0,18.510000228881836,4.429999828338623,12.720000267028809,36.5
2016-01-21,16.31999969482422,9.210000038146973,18.290000915527344,4.5,12.710000038146973,36.599998474121094
2016-01-22,16.850000381469727,9.270000457763672,18.6200008392334,4.409999847412109,13.0,36.86000061035156
2016-01-26,16.84000015258789,9.25,18.709999084472656,4.199999809265137,12.890000343322754,36.45000076293945
2016-01-27,17.81999969482422,9.4399995803833,18.639999389648438,4.570000171661377,12.699999809265137,37.47999954223633
2016-01-28,17.889999389648438,9.65999984741211,18.56999969482422,4.599999904632568,12.979999542236328,37.400001525878906
2016-01-29,18.65999984741211,10.100000381469727,19.25,4.840000152587891,13.850000381469727,39.189998626708984
2016-02-01,18.399999618530273,10.119999885559082,19.020000457763672,4.71999979019165,14.15999984741211,39.29999923706055
2016-02-02,17.979999542236328,9.729999542236328,18.549999237060547,4.300000190734863,13.100000381469727,37.52000045776367
2016-02-03,18.100000381469727,9.449999809265137,18.670000076293945,4.489999771118164,13.270000457763672,38.400001525878906
2016-02-04,18.360000610351562,9.699999809265137,18.709999084472656,4.730000019073486,13.800000190734863,39.619998931884766
2016-02-05,18.139999389648438,9.600000381469727,18.739999771118164,4.539999961853027,13.6899995803833,39.349998474121094
2016-02-10,17.940000534057617,9.710000038146973,19.40999984741211,4.309999942779541,13.6899995803833,39.15999984741211
2016-02-11,17.850000381469727,9.420000076293945,19.530000686645508,4.230000019073486,13.0600004196167,38.20000076293945
2016-02-12,17.920000076293945,9.5,19.739999771118164,4.449999809265137,13.0,38.72999954223633
2016-02-16,17.969999313354492,9.729999542236328,19.959999084472656,4.440000057220459,13.399999618530273,39.7400016784668
2016-02-17,18.260000228881836,9.630000114440918,19.93000030517578,4.679999828338623,13.359999656677246,40.29999923706055
2016-02-18,18.399999618530273,9.800000190734863,19.8700008392334,4.590000152587891,12.869999885559082,40.20000076293945
2016-02-19,18.31999969482422,9.600000381469727,20.010000228881836,4.460000038146973,13.010000228881836,40.25
2016-02-22,18.59000015258789,10.25,20.0,5.039999961853027,13.609999656677246,41.959999084472656
2016-02-23,18.260000228881836,10.5,20.34000015258789,4.920000076293945,13.520000457763672,41.310001373291016
2016-02-24,18.18000030517578,10.079999923706055,20.5,4.869999885559082,13.069999694824219,40.880001068115234
2016-02-25,17.709999084472656,10.3100004196167,20.5,4.889999866485596,13.119999885559082,40.599998474121094
2016-02-26,17.6299991607666,10.479999542236328,20.5,4.869999885559082,13.199999809265137,40.25
2016-02-29,17.639999389648438,10.149999618530273,20.149999618530273,5.139999866485596,13.539999961853027,41.45000076293945
2016-03-01,18.25,10.380000114440918,20.59000015258789,5.309999942779541,14.319999694824219,42.75
2016-03-02,18.139999389648438,10.300000190734863,20.56999969482422,5.650000095367432,14.770000457763672,43.5
2016-03-03,18.440000534057617,10.430000305175781,20.790000915527344,6.570000171661377,16.610000610351562,45.70000076293945
2016-03-04,19.110000610351562,10.579999923706055,20.690000534057617,7.21999979019165,18.25,45.70000076293945
2016-03-07,19.170000076293945,10.699999809265137,20.93000030517578,7.369999885559082,18.260000228881836,47.77000045776367
2016-03-08,19.049999237060547,10.34000015258789,20.610000610351562,7.46999979019165,20.25,47.70000076293945
2016-03-09,18.649999618530273,10.779999732971191,20.889999389648438,7.599999904632568,20.299999237060547,47.25
2016-03-10,18.6299991607666,11.100000381469727,20.350000381469727,7.949999809265137,21.5,48.599998474121094
2016-03-11,18.219999313354492,11.1899995803833,20.770000457763672,8.09000015258789,22.850000381469727,48.459999084472656
2016-03-14,18.040000915527344,10.699999809265137,20.8799991607666,7.400000095367432,22.200000762939453,47.130001068115234
2016-03-15,18.299999237060547,10.960000038146973,20.260000228881836,6.610000133514404,17.5,45.7599983215332
2016-03-16,18.290000915527344,10.890000343322754,20.40999984741211,7.230000019073486,18.09000015258789,46.29999923706055
2016-03-17,18.729999542236328,11.09000015258789,20.950000762939453,8.100000381469727,20.690000534057617,49.54999923706055
2016-03-18,18.420000076293945,11.1899995803833,21.360000610351562,8.119999885559082,20.360000610351562,49.20000076293945
2016-03-21,18.729999542236328,11.600000381469727,20.0,8.0600004196167,20.700000762939453,49.709999084472656
2016-03-22,18.739999771118164,11.5600004196167,19.81999969482422,8.109999656677246,20.399999618530273,49.56999969482422
2016-03-23,19.0,11.300000190734863,19.690000534057617,7.78000020980835,19.639999389648438,48.20000076293945
2016-03-24,19.0,11.329999923706055,19.559999465942383,7.809999942779541,18.989999771118164,48.380001068115234
2016-03-28,19.299999237060547,11.449999809265137,20.40999984741211,8.4399995803833,20.100000381469727,49.5
2016-03-29,19.34000015258789,11.630000114440918,21.209999084472656,8.489999771118164,20.700000762939453,49.650001525878906
2016-03-30,19.149999618530273,11.960000038146973,21.059999465942383,8.4399995803833,20.270000457763672,49.68000030517578
2016-03-31,18.799999237060547,11.399999618530273,20.610000610351562,8.3100004196167,19.770000457763672,48.63999938964844
2016-04-01,18.829999923706055,11.800000190734863,21.079999923706055,8.359999656677246,19.770000457763672,49.119998931884766
2016-04-04,18.510000228881836,11.510000228881836,20.989999771118164,7.539999961853027,18.649999618530273,47.33000183105469
2016-04-05,18.709999084472656,11.960000038146973,20.59000015258789,7.800000190734863,18.350000381469727,47.36000061035156
2016-04-06,18.6299991607666,12.050000190734863,21.030000686645508,7.579999923706055,18.18000030517578,46.81999969482422
2016-04-07,18.549999237060547,11.949999809265137,20.489999771118164,7.699999809265137,18.739999771118164,47.04999923706055
2016-04-08,18.56999969482422,12.210000038146973,20.75,8.260000228881836,20.899999618530273,47.04999923706055
2016-04-11,18.200000762939453,12.489999771118164,20.450000762939453,8.390000343322754,21.540000915527344,48.599998474121094
2016-04-12,18.399999618530273,12.260000228881836,20.6200008392334,9.039999961853027,22.100000381469727,50.54999923706055
